139 28 14.7 36 15 38.2 
139 39 08.0 35 51 16.1 
139 29 20.4 35 55 18.8 
139 23 30.7 36 08 39.1 
139 43 38.6 35 48 15.9 
139 27 32.1 36 08 08.2 
139 05 19.1 35 59 18.7 
139 28 18.6 35 47 47.1 
139 19 52.1 35 51 08.0 
139 36 17.8 36 07 41.6 
139 11 37.7 36 14 25.3 
139 24 11.4 36 02 20.2 
139 42 09.9 35 56 51.8 
139 45 19.8 35 58 19.2 
139 24 54.9 35 50 59.2 
139 33 06.1 36 10 10.0 
139 31 31.6 36 03 45.7 
139 17 04.8 36 11 39.4 
139 35 47.0 35 58 27.1 
139 48 30.5 35 49 19.8 
139 47 38.3 35 53 16.2 
139 40 58.6 35 49 20.4 
139 40 52.0 35 48 51.6 
139 23 39.5 35 49 57.6 
139 44 40.7 35 49 24.6 
139 35 49.6 35 47 38.3 
139 34 59.8 35 49 59.7 
139 36 32.3 35 46 40.9 
139 34 06.6 35 47 24.7 
139 33 41.0 35 59 59.3 
139 40 11.7 36 03 31.6 
139 32 00.5 36 01 25.8 
139 50 32.5 35 49 09.8 
139 33 08.6 35 51 12.4 
139 31 22.6 35 52 34.8 
139 52 31.7 35 49 36.8 
139 39 55.8 35 59 28.1 
139 24 22.4 35 57 13.4 
139 43 44.7 36 04 29.6 
139 23 46.7 35 55 52.8 
139 20 32.2 35 54 16.4 
139 50 40.6 35 53 16.3 
139 38 55.1 35 51 30.5 
139 37 37.1 35 59 47.3 
139 27 20.8 36 05 53.6 
139 30 40.1 35 51 18.1 
139 31 46.8 35 49 30.4 
139 19 09.0 35 56 17.9 
139 17 50.5 35 57 40.8 
139 11 04.2 35 52 44.8 
139 21 50.3 36 03 45.2 
139 19 25.4 36 03 12.5 
139 15 54.1 36 03 12.5 
139 16 35.7 36 00 03.0 
139 17 59.9 36 00 19.4 
139 29 05.1 35 58 43.8 
139 27 24.4 36 02 11.2 
139 20 14.1 35 58 41.7 
139 06 11.6 35 59 02.8 
139 06 06.9 36 04 03.5 
139 06 47.1 36 06 41.7 
139 01 36.8 36 02 22.6 
139 00 42.3 36 00 50.2 
138 58 27.2 36 00 35.7 
138 56 15.8 35 56 58.1 
139 01 59.9 35 57 16.1 
139 11 51.9 36 03 17.6 
139 11 04.9 36 10 26.3 
139 07 51.6 36 11 15.1 
139 06 17.8 36 12 38.5 
139 03 31.6 36 08 45.9 
139 08 49.7 36 14 54.2 
139 24 43.5 36 05 56.6 
139 20 18.8 36 06 43.8 
139 22 17.9 36 13 13.5 
139 14 16.8 36 12 04.1 
139 17 05.4 36 08 09.4 
139 13 45.7 36 07 47.6 
139 11 45.8 36 06 54.9 
139 34 41.3 36 05 56.2 
139 26 19.1 36 10 40.4 
139 30 58.1 36 06 16.2 
139 39 53.5 36 11 12.7 
139 40 02.1 36 08 14.6 
139 43 37.3 36 01 11.7 
139 40 48.5 36 00 57.3 
139 36 16.3 36 03 22.5 
139 42 00.1 36 07 22.9 
139 40 13.8 36 05 49.7 
139 44 23.9 36 01 21.2 
139 49 06.1 35 55 21.1 
139 48 21.5 35 59 19.5 
140 07 34.1 35 36 04.3 
140 06 34.6 35 36 14.5 
140 49 47.4 35 43 52.9 
139 56 03.2 35 43 07.3 
139 59 08.8 35 41 28.7 
139 52 23.3 34 59 35.5 
139 55 12.2 35 22 21.6 
139 54 23.0 35 47 04.0 
139 52 40.9 35 57 06.8 
140 30 09.2 35 53 40.2 
140 17 28.2 35 25 30.9 
140 19 19.1 35 46 24.5 
140 13 37.9 35 43 12.8 
140 22 09.8 35 33 23.7 
140 34 02.9 35 42 17.0 
140 38 59.5 35 43 02.6 
140 01 47.1 35 40 37.8 
139 58 45.9 35 51 54.2 
140 19 27.0 35 08 56.0 
140 07 06.6 35 29 40.7 
139 54 21.2 35 51 11.1 
140 06 11.1 35 43 09.5 
140 01 53.2 35 51 39.0 
140 06 07.5 35 06 38.5 
140 00 14.8 35 46 24.7 
139 54 20.5 35 19 37.3 
139 51 37.1 35 18 03.1 
139 54 19.5 35 39 02.6 
140 10 16.2 35 39 59.2 
139 57 27.3 35 25 36.0 
140 19 17.4 35 39 45.5 
140 08 56.3 35 49 44.9 
140 03 34.7 35 47 17.7 
139 49 25.9 36 01 21.6 
140 00 39.9 35 50 17.2 
140 16 22.2 35 43 17.8 
140 20 46.7 35 43 24.4 
140 12 29.6 35 46 33.0 
140 12 17.0 35 48 48.6 
140 14 49.4 35 50 15.5 
140 21 08.2 35 52 19.3 
140 24 30.6 35 53 53.0 
140 25 16.7 35 49 41.7 
140 36 24.5 35 50 38.6 
140 34 41.0 35 47 59.0 
140 30 18.7 35 48 24.7 
140 28 15.3 35 43 56.2 
140 37 19.0 35 45 47.3 
140 39 47.3 35 50 16.8 
140 41 42.8 35 43 48.4 
140 43 01.2 35 42 20.0 
140 30 28.0 35 39 44.6 
140 34 20.9 35 39 27.2 
140 19 27.2 35 31 06.3 
140 26 36.7 35 31 54.5 
140 25 00.4 35 35 59.0 
140 22 12.3 35 38 26.2 
140 30 15.8 35 35 55.7 
140 27 32.5 35 38 03.5 
140 29 05.8 35 39 16.5 
140 25 02.8 35 41 23.1 
140 22 19.1 35 22 10.2 
140 19 21.1 35 21 28.1 
140 21 26.3 35 24 32.1 
140 22 39.0 35 27 03.8 
140 13 52.4 35 25 39.1 
140 14 25.2 35 22 59.3 
140 14 55.2 35 16 53.4 
140 18 53.9 35 16 52.3 
140 21 07.1 35 11 18.0 
140 23 18.0 35 15 02.2 
140 23 23.7 35 17 47.9 
139 50 36.0 35 02 22.4 
139 51 03.4 35 05 27.6 
139 50 18.5 35 06 26.5 
139 53 54.2 35 01 21.9 
139 54 09.0 34 54 17.5 
139 57 32.1 34 58 18.0 
139 57 54.8 35 01 06.6 
140 01 25.9 35 02 22.0 
140 09 25.8 35 07 08.3 
139 41 41.6 35 41 10.5 
139 45 19.0 35 41 26.2 
139 46 30.7 35 40 02.4 
139 45 17.0 35 39 16.7 
139 42 23.8 35 41 26.3 
139 45 19.5 35 42 17.3 
139 46 59.4 35 42 33.7 
139 48 16.7 35 42 26.8 
139 49 13.5 35 40 10.5 
139 44 00.2 35 36 21.3 
139 41 43.1 35 37 43.7 
139 43 09.3 35 33 29.2 
139 39 23.2 35 38 36.0 
139 42 04.5 35 39 38.2 
139 40 01.3 35 42 14.8 
139 38 22.5 35 41 46.7 
139 43 07.4 35 43 45.0 
139 44 12.9 35 44 58.8 
139 47 11.9 35 43 58.4 
139 42 44.5 35 44 52.4 
139 39 18.3 35 43 57.1 
139 48 27.7 35 46 20.1 
139 51 02.1 35 44 23.8 
139 52 17.7 35 42 13.0 
139 19 10.0 35 39 47.5 
139 25 21.4 35 41 26.3 
139 34 08.8 35 42 52.4 
139 33 44.0 35 40 47.9 
139 16 41.5 35 47 05.8 
139 28 51.3 35 39 56.6 
139 21 24.5 35 42 09.2 
139 32 38.2 35 38 50.4 
139 26 59.9 35 32 43.2 
139 30 22.3 35 41 46.4 
139 28 50.6 35 43 31.2 
139 23 54.5 35 40 04.7 
139 28 17.9 35 45 04.8 
139 27 55.5 35 42 27.9 
139 26 40.4 35 40 50.4 
139 19 47.6 35 44 07.9 
139 34 54.8 35 37 53.8 
139 25 47.0 35 44 31.8 
139 31 46.6 35 46 57.4 
139 31 58.8 35 45 17.0 
139 23 26.2 35 45 05.8 
139 26 58.4 35 38 02.0 
139 30 28.0 35 38 04.9 
139 18 51.0 35 45 50.1 
139 17 48.7 35 43 32.4 
139 32 29.2 35 43 21.0 
139 21 26.0 35 46 07.6 
139 15 38.1 35 44 20.0 
139 09 07.1 35 43 25.0 
139 05 57.6 35 48 22.7 
139 21 31.4 34 44 47.4 
139 17 08.8 34 31 32.9 
139 15 35.6 34 22 25.0 
139 08 15.2 34 12 06.1 
139 33 45.2 34 04 35.3 
139 35 59.7 33 53 36.2 
139 47 38.8 33 06 18.5 
139 45 59.2 32 27 43.3 
142 11 19.7 27 05 27.8 
139 38 44.5 35 26 40.1 
139 38 28.4 35 26 25.6 
139 42 22.5 35 31 39.2 
139 40 30.9 35 16 40.9 
139 21 09.2 35 19 55.9 
139 33 00.2 35 18 57.3 
139 29 39.0 35 20 08.5 
139 09 19.4 35 15 40.9 
139 24 28.0 35 19 49.9 
139 35 00.9 35 17 32.3 
139 22 34.9 35 34 05.8 
139 37 25.1 35 08 27.4 
139 13 23.3 35 22 17.2 
139 21 56.3 35 26 23.3 
139 27 40.3 35 29 03.3 
139 19 05.3 35 23 58.9 
139 23 38.3 35 26 35.4 
139 24 39.1 35 29 07.3 
139 06 09.8 35 19 02.4 
139 25 45.7 35 26 01.2 
139 35 21.7 35 16 07.6 
139 23 14.8 35 22 10.0 
139 18 52.2 35 18 12.8 
139 15 31.2 35 17 46.3 
139 13 19.0 35 19 38.8 
139 09 35.0 35 19 24.2 
139 08 33.0 35 20 42.7 
139 05 11.8 35 21 31.2 
139 07 34.8 35 19 59.3 
139 06 36.2 35 13 44.6 
139 08 24.9 35 09 18.5 
139 06 41.6 35 08 40.3 
139 19 29.7 35 31 32.0 
139 16 46.2 35 28 44.8 
139 18 22.3 35 35 32.8 
139 15 33.7 35 34 58.5 
139 11 31.6 35 36 40.6 
139 09 30.1 35 36 42.7 
139 01 35.1 37 53 58.2 
139 02 22.6 37 54 46.4 
138 50 31.5 37 26 00.5 
138 57 52.8 37 37 59.6 
138 33 43.8 37 22 08.1 
139 19 52.0 37 56 52.4 
139 07 04.5 37 47 07.3 
138 47 54.0 37 18 39.7 
139 02 39.7 37 39 46.0 
138 45 31.2 37 07 27.3 
138 54 57.6 37 31 41.6 
139 28 59.0 38 13 14.8 
138 55 45.0 37 39 50.3 
138 59 44.8 37 28 37.9 
137 51 56.3 37 02 08.4 
138 15 23.3 37 01 19.7 
139 11 07.6 37 44 28.8 
138 26 16.9 38 04 38.5 
139 01 21.5 37 45 46.1 
139 13 20.9 37 54 47.1 
138 14 21.1 37 08 41.3 
139 14 14.7 37 46 14.2 
139 11 14.2 37 50 15.7 
139 13 44.5 37 49 52.6 
139 16 17.1 37 50 02.6 
139 18 32.4 37 54 43.5 
139 16 40.0 37 58 16.6 
139 22 12.0 37 59 12.8 
139 19 29.4 38 00 36.7 
139 24 48.5 38 03 22.7 
139 26 38.2 38 04 16.7 
139 04 28.7 37 45 08.4 
139 10 40.3 37 41 25.2 
139 08 56.3 37 51 11.9 
139 05 50.0 37 51 52.8 
138 52 11.8 37 43 22.8 
138 51 30.3 37 41 16.2 
138 50 33.8 37 37 22.6 
138 52 58.6 37 40 57.0 
138 53 32.7 37 45 26.2 
138 55 26.3 37 47 16.1 
139 00 48.8 37 46 30.9 
138 58 08.3 37 45 47.6 
138 59 41.3 37 43 30.7 
138 58 17.4 37 42 50.8 
139 03 38.5 37 41 47.9 
139 02 04.3 37 34 05.2 
138 55 33.0 37 35 03.8 
138 52 51.1 37 32 40.1 
139 27 42.3 37 40 20.9 
139 29 08.3 37 41 25.8 
139 27 59.8 37 37 21.9 
139 23 03.7 37 42 36.4 
138 47 30.0 37 23 27.8 
138 47 08.7 37 29 25.9 
138 48 45.6 37 32 14.4 
138 46 32.3 37 34 20.3 
138 42 45.0 37 31 39.1 
138 46 23.9 37 38 28.9 
138 53 35.6 37 19 23.4 
138 51 52.5 37 16 02.2 
138 55 39.3 37 14 27.5 
138 57 52.8 37 13 37.6 
139 00 39.4 37 13 22.9 
138 58 47.9 37 15 09.4 
139 01 01.7 37 18 50.0 
139 04 26.7 37 21 14.4 
138 49 15.1 36 55 51.1 
138 51 01.7 37 02 11.0 
138 52 45.5 37 03 45.0 
138 55 43.3 37 09 29.3 
138 44 30.7 37 09 32.4 
138 39 20.6 37 00 39.7 
138 42 07.8 37 03 00.1 
138 38 30.1 37 13 16.3 
138 42 42.2 37 18 07.4 
138 37 33.0 37 25 08.7 
138 40 10.9 37 27 13.5 
138 26 58.7 37 07 28.3 
138 25 52.5 37 09 21.3 
138 36 39.1 37 07 45.2 
138 36 37.2 37 05 03.6 
138 30 37.1 37 08 05.2 
138 23 10.2 37 04 33.2 
138 23 39.5 37 16 23.8 
138 19 56.6 37 13 37.8 
138 19 59.9 37 11 02.6 
138 24 35.3 37 13 10.7 
138 12 45.7 36 52 07.0 
138 13 41.0 36 58 38.9 
138 13 52.5 36 55 50.9 
138 17 50.4 37 02 57.0 
138 20 15.6 37 04 41.8 
138 20 56.7 37 07 17.9 
138 05 34.7 37 09 24.5 
137 59 22.1 37 05 54.9 
137 48 03.7 37 01 15.2 
139 34 05.8 38 05 10.4 
139 26 49.1 38 07 14.5 
139 27 35.6 38 10 47.2 
139 32 30.5 38 15 55.4 
139 32 14.1 38 30 40.7 
139 15 28.5 38 27 51.9 
138 14 32.5 38 01 50.1 
138 19 29.1 37 59 43.1 
138 22 16.3 38 00 54.0 
138 25 49.6 38 00 46.7 
138 23 56.4 37 59 13.6 
138 21 01.3 37 57 47.1 
138 16 48.8 37 48 43.0 
138 19 13.3 37 50 43.7 
138 25 01.4 37 52 05.7 
137 12 52.1 36 41 31.3 
137 13 00.3 36 41 34.0 
137 01 43.4 36 45 03.7 
137 04 57.5 36 46 45.7 
137 24 44.0 36 49 26.5 
136 59 20.9 36 51 14.8 
137 20 38.2 36 45 39.9 
137 27 08.0 36 52 14.1 
136 57 54.3 36 38 38.3 
136 52 17.4 36 40 19.7 
137 12 28.3 36 34 35.7 
137 18 06.6 36 36 22.7 
137 18 38.5 36 42 00.6 
137 21 55.7 36 41 42.8 
137 18 59.6 36 39 36.3 
137 33 29.8 36 51 13.8 
137 30 19.1 36 55 49.0 
137 33 46.8 36 56 34.6 
137 08 35.0 36 34 56.2 
137 09 47.1 36 39 30.3 
137 04 57.1 36 34 32.5 
137 13 56.5 36 31 29.3 
137 06 08.8 36 42 32.8 
137 03 06.0 36 43 08.9 
137 09 05.9 36 44 14.8 
137 03 58.6 36 43 45.6 
136 54 12.9 36 30 32.6 
136 57 12.7 36 25 52.0 
136 54 09.6 36 23 55.1 
137 01 46.2 36 27 15.5 
136 59 20.4 36 34 26.2 
136 58 29.2 36 33 43.0 
136 56 00.3 36 32 19.7 
136 55 20.0 36 35 04.6 
136 52 43.2 36 33 16.0 
136 55 36.5 36 42 15.3 
136 39 37.5 36 33 35.2 
136 39 33.8 36 33 29.1 
136 58 12.5 37 02 23.6 
136 26 54.3 36 24 19.6 
136 54 08.3 37 23 14.2 
137 15 47.1 37 25 59.7 
136 19 04.0 36 17 58.5 
136 46 54.3 36 53 26.6 
136 34 06.7 36 30 41.0 
136 22 27.4 36 14 35.9 
136 27 41.2 36 26 44.5 
136 29 56.5 36 26 03.5 
136 32 47.0 36 26 54.7 
136 32 42.5 36 27 54.0 
136 29 42.8 36 29 15.6 
136 37 42.6 36 26 58.2 
136 37 16.8 36 31 45.2 
136 38 03.6 36 24 03.4 
136 39 05.7 36 18 59.4 
136 36 29.0 36 21 19.2 
136 39 06.0 36 16 41.2 
136 37 38.6 36 10 24.4 
136 43 54.4 36 39 56.0 
136 43 42.5 36 46 01.3 
136 42 09.3 36 43 45.6 
136 42 34.0 36 43 00.3 
136 38 45.3 36 38 25.4 
136 43 41.6 37 08 27.2 
136 48 01.9 36 51 35.3 
136 46 49.2 37 00 14.1 
136 45 42.5 36 49 06.0 
136 53 27.8 37 03 38.5 
136 54 14.8 36 59 06.4 
136 51 26.8 37 07 05.0 
136 55 14.7 36 57 41.7 
136 59 56.5 37 07 17.2 
136 52 02.7 36 57 28.4 
136 54 56.1 37 13 40.1 
136 46 15.5 37 17 02.8 
137 09 11.2 37 18 12.6 
137 05 56.4 37 21 56.9 
137 14 51.4 37 20 59.5 
136 13 28.4 36 03 43.5 
136 13 20.8 36 03 39.3 
136 03 30.8 35 38 31.2 
136 10 18.3 35 54 01.5 
135 44 58.0 35 29 32.7 
136 29 25.6 35 58 37.6 
136 30 12.5 36 03 28.2 
136 11 13.3 35 57 12.3 
136 21 50.0 35 59 43.7 
136 18 05.9 36 05 20.3 
136 19 54.4 36 05 34.7 
136 24 01.3 36 04 29.6 
136 40 11.2 35 54 07.6 
136 09 35.7 36 12 52.1 
136 12 24.3 36 13 14.4 
136 13 54.5 36 12 30.0 
136 16 12.2 36 08 43.8 
136 13 19.9 36 07 50.2 
136 14 04.7 36 09 49.4 
136 14 55.1 35 54 53.1 
136 20 48.8 35 53 13.8 
136 11 50.4 35 49 54.8 
136 12 11.3 35 46 12.1 
136 04 16.5 35 49 17.5 
136 07 57.0 35 58 15.0 
136 04 36.5 35 56 20.3 
135 59 57.5 35 55 59.1 
136 00 56.1 36 02 06.2 
136 03 35.3 35 57 28.4 
136 08 20.6 36 01 44.7 
135 54 39.6 35 32 44.4 
135 56 37.5 35 35 51.6 
135 51 35.5 35 27 30.6 
135 41 05.9 35 23 47.9 
135 33 13.9 35 29 12.9 
135 37 11.7 35 28 40.0 
138 34 17.5 35 39 39.2 
138 34 17.3 35 39 32.8 
138 48 39.4 35 29 00.6 
138 43 57.2 35 42 06.4 
138 54 31.1 35 32 50.6 
138 41 18.2 35 41 19.6 
138 56 35.7 35 36 26.4 
138 26 58.8 35 42 19.1 
138 39 30.0 35 39 49.9 
138 43 03.1 35 44 07.4 
138 44 31.0 35 47 21.6 
138 43 35.9 35 39 43.9 
138 46 55.8 35 38 06.7 
138 38 33.0 35 38 36.8 
138 39 58.2 35 37 18.6 
138 41 41.5 35 38 36.3 
138 38 40.5 35 36 50.3 
138 37 09.1 35 35 11.9 
138 34 50.3 35 35 09.2 
138 40 04.7 35 33 00.5 
138 33 38.3 35 34 06.6 
138 36 46.3 35 31 38.6 
138 31 05.8 35 33 42.2 
138 30 12.1 35 33 42.5 
138 27 59.0 35 29 32.2 
138 28 57.4 35 26 34.9 
138 27 51.8 35 33 28.1 
138 27 46.6 35 32 35.7 
138 26 44.6 35 27 50.0 
138 21 58.8 35 24 34.0 
138 26 47.5 35 22 03.7 
138 27 55.7 35 16 49.6 
138 29 21.9 35 14 19.3 
138 31 08.3 35 39 26.7 
138 31 50.4 35 41 02.0 
138 32 50.6 35 35 56.7 
138 32 17.6 35 37 28.7 
138 31 13.2 35 35 46.4 
138 29 05.8 35 39 32.9 
138 27 58.2 35 38 14.8 
138 23 00.5 35 38 03.6 
138 29 40.3 35 36 07.0 
138 28 04.5 35 36 18.0 
138 28 22.9 35 35 24.0 
138 29 25.3 35 40 57.7 
138 26 38.2 35 45 58.8 
138 25 28.0 35 47 18.1 
138 25 00.5 35 50 03.2 
138 22 11.2 35 49 22.4 
138 23 30.5 35 51 35.0 
138 19 19.6 35 51 32.8 
138 20 19.2 35 48 16.2 
138 23 07.4 35 46 49.9 
139 04 53.6 35 33 59.4 
139 02 11.4 35 31 29.0 
138 50 58.1 35 31 14.9 
138 51 04.0 35 27 24.9 
138 51 50.5 35 24 25.8 
138 46 05.9 35 29 53.1 
138 44 43.2 35 30 13.5 
138 42 55.2 35 30 14.8 
138 42 35.5 35 28 40.9 
139 06 45.7 35 37 40.5 
138 56 37.1 35 45 25.6 
138 55 32.1 35 47 09.4 
138 11 02.5 36 38 53.5 
138 11 50.5 36 38 43.2 
137 58 31.3 36 14 05.7 
138 15 07.2 36 23 55.6 
138 03 09.0 36 03 49.4 
137 49 29.8 35 30 40.5 
138 07 01.9 36 02 08.5 
138 18 36.0 36 38 52.2 
138 25 44.8 36 19 22.4 
137 57 26.0 35 49 28.6 
137 56 12.1 35 43 30.5 
138 22 21.1 36 44 19.0 
137 51 15.7 36 29 57.3 
138 22 07.4 36 50 53.7 
138 09 43.5 35 59 33.0 
137 57 23.4 36 06 41.6 
138 07 22.8 36 31 50.1 
138 28 48.8 36 14 44.0 
138 28 56.5 36 11 32.6 
138 29 11.6 36 09 28.6 
138 29 12.0 36 05 22.8 
138 34 57.9 35 58 20.0 
138 29 43.4 36 01 03.5 
138 32 59.6 36 01 58.0 
138 33 15.7 36 03 20.2 
138 28 30.0 36 08 01.7 
138 36 00.9 36 20 42.6 
138 21 55.4 36 15 40.6 
138 30 44.0 36 19 05.2 
138 19 08.5 36 16 06.5 
138 24 29.5 36 16 16.2 
138 20 57.2 36 19 43.5 
138 16 24.8 36 19 13.8 
138 16 15.4 36 15 09.6 
138 20 00.6 36 21 22.7 
138 18 25.8 36 26 14.6 
138 14 00.6 36 16 48.2 
138 13 02.5 36 12 14.9 
138 07 51.8 36 21 59.9 
138 04 59.6 36 03 58.0 
138 14 38.7 35 54 40.2 
138 13 14.9 35 57 39.8 
138 03 41.0 35 50 02.4 
137 59 26.9 35 58 45.4 
137 59 06.0 35 54 42.4 
137 55 41.7 35 40 29.0 
137 58 41.3 35 52 10.0 
137 56 57.1 35 37 51.5 
138 05 16.2 35 47 19.3 
137 56 50.3 35 45 55.7 
137 54 45.9 35 35 38.0 
137 52 53.5 35 32 53.4 
137 49 09.6 35 19 11.7 
137 42 18.4 35 29 10.5 
137 45 03.2 35 26 25.6 
137 41 36.7 35 22 14.9 
137 38 03.3 35 19 05.3 
137 35 01.9 35 14 58.0 
137 47 20.5 35 23 38.1 
137 42 51.2 35 16 03.5 
137 51 25.3 35 16 23.0 
137 50 57.5 35 22 26.6 
137 52 36.6 35 30 37.2 
137 53 54.9 35 32 53.2 
138 02 14.3 35 34 29.8 
137 58 20.0 35 23 00.4 
137 56 15.1 35 18 57.2 
137 42 04.8 35 50 46.6 
137 41 49.6 35 46 49.9 
137 36 43.3 35 36 01.2 
137 50 19.3 35 58 49.7 
137 47 10.9 35 55 59.0 
137 45 30.9 35 52 26.9 
137 36 12.9 35 56 15.3 
137 37 45.8 35 50 34.6 
137 33 13.1 35 48 21.7 
137 40 04.8 35 40 46.0 
137 32 50.3 35 33 15.6 
137 55 54.5 36 21 11.4 
137 59 41.0 36 20 46.5 
138 00 53.7 36 23 56.6 
138 01 06.7 36 25 23.1 
138 02 53.6 36 27 08.0 
138 04 17.2 36 26 46.8 
137 55 50.8 36 25 19.5 
137 51 33.5 36 11 52.7 
137 52 56.4 36 09 52.8 
137 52 10.2 36 07 13.1 
137 54 35.5 36 17 41.9 
137 53 23.3 36 20 06.1 
137 41 01.3 36 05 02.8 
137 47 16.8 36 10 47.1 
137 52 15.1 36 13 13.8 
137 53 43.3 36 15 25.7 
137 52 45.2 36 17 29.6 
137 52 40.3 36 25 04.9 
137 51 27.1 36 25 14.7 
137 54 45.1 36 29 08.8 
137 53 40.1 36 34 14.0 
137 51 54.4 36 41 42.6 
137 54 41.0 36 46 32.8 
138 09 03.2 36 29 08.4 
137 59 30.3 36 30 12.1 
138 10 59.9 36 27 31.3 
138 09 03.2 36 29 08.4 
138 18 53.3 36 41 38.0 
138 21 59.1 36 40 34.8 
138 24 57.7 36 44 29.2 
138 24 36.1 36 51 19.1 
138 26 37.8 36 55 11.0 
138 00 34.2 36 33 51.1 
138 17 08.8 36 42 31.3 
138 12 35.7 36 48 12.2 
138 14 20.3 36 45 05.5 
138 15 18.1 36 45 51.5 
138 05 32.7 36 41 54.4 
138 00 21.8 36 40 40.9 
137 58 40.3 36 36 49.8 
138 02 23.1 36 36 33.0 
138 19 33.9 36 46 01.0 
138 34 50.1 36 59 03.6 
136 43 30.2 35 23 16.6 
136 45 48.8 35 25 12.3 
136 36 56.2 35 21 22.2 
137 15 17.8 36 08 33.3 
137 08 06.2 35 19 46.5 
136 55 15.1 35 29 33.2 
137 30 13.4 35 29 03.0 
136 54 36.8 35 32 28.1 
137 15 25.2 35 21 30.8 
136 42 22.7 35 19 00.0 
137 24 57.0 35 26 44.5 
137 01 07.0 35 26 13.2 
137 11 10.0 35 20 56.6 
136 51 07.9 35 23 43.7 
137 03 50.4 35 25 22.6 
136 49 55.8 35 21 35.3 
136 47 07.6 35 23 11.2 
136 45 58.0 35 21 50.4 
136 44 27.3 35 21 46.2 
136 38 22.9 35 13 02.2 
136 38 17.2 35 15 07.9 
136 36 09.1 35 13 04.6 
136 33 52.1 35 18 17.8 
136 28 31.0 35 16 48.5 
136 31 47.6 35 22 01.2 
136 28 20.9 35 21 29.7 
136 36 41.7 35 24 50.8 
136 38 25.3 35 16 53.2 
136 40 05.7 35 19 54.4 
136 41 04.7 35 21 23.6 
136 34 17.2 35 29 02.2 
136 36 42.6 35 31 24.7 
136 37 50.2 35 28 02.0 
136 34 34.7 35 26 19.3 
136 29 02.2 35 27 47.1 
136 30 35.2 35 33 13.4 
136 27 37.1 35 34 53.7 
136 24 53.5 35 35 58.9 
136 41 19.8 35 26 01.7 
136 40 53.5 35 28 45.5 
136 41 38.0 35 23 18.0 
136 39 10.2 35 24 01.6 
136 39 37.5 35 25 46.7 
136 40 31.8 35 26 52.0 
136 37 07.7 35 37 52.6 
136 47 03.9 35 30 08.8 
136 43 50.1 35 31 52.0 
136 44 39.5 35 35 16.2 
136 49 13.8 35 36 00.2 
136 48 21.6 35 41 59.2 
136 50 50.8 35 31 54.0 
137 00 47.7 35 33 53.3 
137 02 37.0 35 36 34.9 
136 58 01.1 35 44 45.7 
136 54 13.2 35 48 15.4 
136 51 44.2 35 52 42.8 
136 52 50.1 35 56 33.6 
136 57 37.1 35 39 20.6 
137 02 24.1 35 51 09.6 
137 05 24.2 35 44 49.6 
136 59 17.0 35 25 24.2 
136 58 57.0 35 28 53.1 
137 04 24.3 35 29 01.0 
137 07 22.0 35 32 25.4 
137 08 40.3 35 28 21.8 
137 11 26.9 35 34 42.4 
137 19 36.0 35 38 20.8 
137 08 01.1 35 25 51.5 
137 05 49.6 35 27 16.7 
137 09 44.9 35 17 44.3 
137 31 52.2 35 34 15.3 
137 30 05.0 35 36 34.7 
137 22 27.0 35 42 42.6 
137 25 46.0 35 39 18.2 
137 27 20.1 35 33 26.6 
137 23 06.6 35 31 09.2 
137 26 35.8 35 21 40.2 
137 23 04.0 35 20 57.6 
137 23 25.5 35 17 53.4 
137 23 26.9 35 14 17.6 
137 30 23.2 35 17 49.8 
137 12 48.2 35 52 23.0 
137 15 48.6 35 56 52.4 
137 14 49.0 35 48 10.8 
137 09 52.4 35 39 37.7 
137 10 39.2 35 52 03.7 
137 18 46.3 36 10 00.7 
137 11 24.4 36 07 31.8 
136 57 35.4 36 01 44.5 
136 54 05.6 36 16 03.3 
137 14 31.6 36 04 48.3 
137 16 41.6 36 02 42.5 
137 21 01.9 36 05 08.1 
137 29 22.8 36 02 05.9 
137 11 20.9 36 14 05.6 
137 12 54.8 36 12 27.7 
137 06 25.1 36 18 03.5 
137 08 38.1 36 19 30.5 
137 18 16.5 36 19 41.0 
137 21 59.5 36 16 58.8 
138 23 09.8 34 58 25.0 
138 23 11.7 34 58 18.3 
137 43 46.5 34 42 27.3 
138 51 59.5 35 05 32.7 
138 29 33.7 35 00 44.9 
139 04 28.0 35 05 32.4 
138 55 18.5 35 06 53.2 
138 37 27.7 35 13 07.6 
139 06 19.2 34 57 44.1 
138 10 44.6 34 49 58.9 
138 40 45.7 35 09 29.2 
137 51 16.5 34 42 51.2 
138 19 34.0 34 51 48.5 
138 00 06.3 34 45 54.5 
138 15 38.2 34 51 50.7 
138 56 16.7 35 18 18.2 
137 55 40.3 34 44 47.4 
137 49 08.0 34 52 08.1 
137 47 35.0 34 47 23.6 
138 56 54.1 34 40 33.6 
138 54 35.6 35 10 14.8 
137 32 04.5 34 42 54.6 
139 02 39.7 34 46 09.2 
138 59 26.1 34 45 13.6 
138 51 43.8 34 38 50.4 
138 46 54.5 34 44 57.0 
138 46 43.4 34 46 05.0 
138 46 46.3 34 50 42.0 
138 55 55.2 35 01 27.2 
138 56 58.6 34 58 22.1 
138 46 52.9 34 58 09.1 
138 47 51.8 34 54 28.8 
138 56 53.8 35 05 10.3 
138 57 21.5 35 03 19.9 
138 56 53.6 35 00 40.0 
138 55 43.7 34 53 54.8 
139 00 02.9 34 56 59.4 
